avg_confidence,case_count,evidence_count,evidence_texts,id,needs_review,question_ids,source_cases,source_id,source_triple_ids,target_id,type,validation_status,vote_yes_ratio,weight
0.0,1,1,['开始插拔拉筋螺杆，在拉拔第三根螺杆时因用力过猛，失手闪身坠落。'],REL:canonical:d997a478aef04b2e0a7f587d1d20d481,False,[],['HCA-40634d85d3'],AccidentCase:canonical:84d7cf1f84564ae36c0ba3764369fd7a,[],EngineeringObject:canonical:b6152a4e01ee534d6caec5aafa09fae4,involvesObject,valid,0.0,1
0.0,1,1,['高处作业不拴安全绳，冒险作业。'],REL:canonical:1ccbbc713655296730e5619aa03c3029,False,['D1_UNSAFE_ACTION'],['HCA-a66672e218'],AccidentCase:canonical:0f2b515a919187a2320dc58093263be6,[],UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,hasDirectCause,valid,1.0,1
0.0,2,1,['对职工的自我保护教育不够'],REL:canonical:44dc47e0d0f55cddfc686337f121a699,False,['C1_SAFETY_KNOWLEDGE'],"['HCA-a66672e218', 'HCA-599a8b30d8']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:ffdd399fd1e497a56eeb1d182acf9211,hasCapabilityCause,valid,1.0,2
0.0,3,1,['高处作业不拴安全绳，冒险作业'],REL:canonical:526240eba1ffd31494ea75aadb8053c0,False,"['C2_SAFETY_AWARENESS', 'C4_PSYCHO_PHYSIO']","['HCA-a66672e218', 'HCA-512fb5912a', 'HCA-599a8b30d8']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:27dd8ec9a8f5819519a1d87d25cbbe41,hasCapabilityCause,valid,1.0,4
0.0,4,3,"['高处作业不拴安全绳，冒险作业', '岑在悬空12m高的支臂腹梁板上作业，不拴安全绳，属违章操作。', '作业人员A在悬空12m高的支臂腹梁板上作业，不拴安全绳，属违章操作。']",REL:canonical:503a5c952938439ae2e98f97ad261c57,False,['C3_SAFETY_HABIT'],"['HCA-a66672e218', 'HCA-ed1e38a77e', 'HCA-9ec420f7fe', 'HCA-599a8b30d8']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:fe22462337d29285a174f13b38fb2d88,hasCapabilityCause,valid,1.0,4
0.0,2,1,['对职工的自我保护教育不够'],REL:canonical:0298fbec7e692e21b3e0813b8651dba1,False,['M1_TRAINING'],"['HCA-a66672e218', 'HCA-599a8b30d8']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyManagementDefect:canonical:0b046c6d75b203cc5e381f045e38db7d,hasManagementCause,valid,1.0,2
0.0,3,2,"['因未拴安全绳，坠落至10m高的5号机尾水平台上', '因未拴安全绳，坠落至1Om高的5号机尾水平台上']",REL:canonical:325cdf198bd0c104ee2ad54efa6e08a3,False,['P1_ACCIDENT_PROCESS'],"['HCA-a66672e218', 'HCA-512fb5912a', 'HCA-599a8b30d8']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],AccidentProcess:canonical:be6d6aca22f84fb30bde4ef06ce4e959,leadTo,valid,1.0,3
0.0,2,1,['做到高处作业拴安全绳，或其他防护措施'],REL:canonical:964d84fddbe82b86330ab0713c7dd229,False,['R1_CONTROL_MEASURE'],"['HCA-a66672e218', 'HCA-599a8b30d8']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],PreventiveMeasure:canonical:7bacc10d84a62855c2238bd5d78f1bb3,controlledBy,valid,1.0,2
0.0,1,1,['在仅有16cm宽的工字钢围楞木上拆除钢丝绳联接卸扣时坠落。'],REL:canonical:0003882a59de678a2604c8db6ffdb03d,False,[],['HCA-a66672e218'],AccidentCase:canonical:0f2b515a919187a2320dc58093263be6,[],EngineeringObject:canonical:8a95486bea527bc01ced6bff60d35665,involvesObject,valid,0.0,1
0.0,1,1,['在拆除厂房5号机内弧模板的作业中，因未拴安全绳，坠落至10m高的5号机尾水平台上。'],REL:canonical:c758b1c9d9744afafac4f9836161849a,False,[],['HCA-a66672e218'],AccidentCase:canonical:0f2b515a919187a2320dc58093263be6,[],ConstructionActivity:canonical:7eab144146473932f1be3455d1e7e0a1,occursInActivity,valid,0.0,1
0.0,1,1,['死者A当场死亡。'],REL:canonical:d0f98ec7eb9d651717cf175edc9c6cdd,False,[],['HCA-a66672e218'],AccidentCase:canonical:0f2b515a919187a2320dc58093263be6,[],Consequence:canonical:e8f1034b24706f17e2bc01adc1325c19,hasConsequence,valid,0.0,1
0.0,1,1,['王用力一拽，绳子突然脱开，因惯性作用使身体失稳，倒退几步倾倒'],REL:canonical:c561fe063e78921931d998e35ee7542d,False,['D1_UNSAFE_ACTION'],['HCA-aa5974baff'],AccidentCase:canonical:2fb2d9c9384433fb56130487c7ee5339,[],UnsafeAction:canonical:06be24277018e795705e9d87b05931ae,hasDirectCause,valid,1.0,1
0.0,1,1,['综合一班未对孔口采取任何有效安全措施，导致工人操作不当掉入孔口'],REL:canonical:30a332fd5a8589c6c881b1efb268179e,False,['D2_UNSAFE_OBJECT_STATE'],['HCA-aa5974baff'],AccidentCase:canonical:2fb2d9c9384433fb56130487c7ee5339,[],UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,hasDirectCause,valid,1.0,1
0.0,1,1,['王用力一拽，绳子突然脱开，因惯性作用使身体失稳'],REL:canonical:ba501a1fc63da34a2a1e7c6f725abadc,False,['C1_SAFETY_KNOWLEDGE'],['HCA-aa5974baff'],UnsafeAction:canonical:06be24277018e795705e9d87b05931ae,[],SafetyCapabilityDefect:canonical:739a26f93d0be868bcba400f7d6f8df2,hasCapabilityCause,valid,1.0,1
0.0,2,2,"['当事人王安全意识和自我保护能力不强', '当作业人员A安全意识和自我保护能力不强，在已知身后不到2m远的检修门槽下料口已打开的情况下，在拦污栅孔口拽拉绳索时，动作过猛，失稳跌入检修门槽下料口。']",REL:canonical:f0e348a5221525c195fbe0331d2fec0f,False,"['C2_SAFETY_AWARENESS', 'C3_SAFETY_HABIT']","['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeAction:canonical:06be24277018e795705e9d87b05931ae,[],SafetyCapabilityDefect:canonical:b67110c9a15934c28b425c8a19b57eab,hasCapabilityCause,valid,1.0,3
0.0,2,2,"['王用力一拽，绳子突然脱开，因惯性作用使身体失稳', '在拦污栅孔口拽拉绳索时，动作过猛，失稳跌入检修门槽下料口']",REL:canonical:15caa90675898cd672a1fcbb424507d0,False,['C4_PSYCHO_PHYSIO'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeAction:canonical:06be24277018e795705e9d87b05931ae,[],SafetyCapabilityDefect:canonical:ddb5e742e05090b5dd8126c5b56762f4,hasCapabilityCause,valid,1.0,2
0.0,2,1,['作业前安全交底不够'],REL:canonical:558c4a7b4040723ffb27918e35ddf587,False,['C1_SAFETY_KNOWLEDGE'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeAction:canonical:06be24277018e795705e9d87b05931ae,[],SafetyCapabilityDefect:canonical:90477e0daa4c64805fa55b0d5c1685b6,hasCapabilityCause,valid,1.0,2
0.0,2,2,"['当事人王安全意识和自我保护能力不强，在已知身后不到2m远的检修门槽下料口已打开的情况下，在拦污栅孔口拽拉绳索时，动作过猛，失稳跌入检修门槽下料口。', '当作业人员A安全意识和自我保护能力不强，在已知身后不到2m远的检修门槽下料口已打开的情况下，在拦污栅孔口拽拉绳索时，动作过猛，失稳跌入检修门槽下料口。']",REL:canonical:4a4ab7b6cc698d9e0b80eb5591446f5f,False,['C2_SAFETY_AWARENESS'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeAction:canonical:06be24277018e795705e9d87b05931ae,[],SafetyCapabilityDefect:canonical:ff9f82da7d6b37fa1e24a9a39a647526,hasCapabilityCause,valid,1.0,2
0.0,2,2,"['王用力一拽，绳子突然脱开，因惯性作用使身体失稳', '在拦污栅孔口拽拉绳索时，动作过猛，失稳跌入检修门槽下料口']",REL:canonical:0f41857039d48c37fdf823ab6f1dda26,False,"['C4_PSYCHO_PHYSIO', 'C3_SAFETY_HABIT']","['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeAction:canonical:06be24277018e795705e9d87b05931ae,[],SafetyCapabilityDefect:canonical:aa6d87ff4c2988b7682f1bb785caf745,hasCapabilityCause,valid,1.0,2
0.0,2,1,['作业前安全交底不够'],REL:canonical:4a8607ad09f90b361f2801aa8bfa47b9,False,"['M1_TRAINING', 'M5_RESPONSIBILITY']","['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],SafetyManagementDefect:canonical:86e37cbd30103084f28dacde6ccce40a,hasManagementCause,valid,1.0,3
0.0,2,2,"['未对危险部位采取任何有效的安全保护措施', '作业前已知检修门槽下料口打开，但综合一班未对孔口采取任何有效安全措施']",REL:canonical:8b26438064e938fcb9e7095956247402,False,"['M2_PLAN', 'M4_HAZARD']","['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],SafetyManagementDefect:canonical:017d6a087a1e81687846ac652d3a5809,hasManagementCause,valid,1.0,4
0.0,2,1,['综合一班未对孔口采取任何有效安全措施'],REL:canonical:308722fb67e6c047a8c043a195b5a6f2,False,['M3_SUPERVISION'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],SafetyManagementDefect:canonical:4f7b47dc7d05d352131bd7fceb74f2f1,hasManagementCause,valid,1.0,2
0.0,1,1,['作业前安全交底不够'],REL:canonical:121d09133f8818663be9015c05c68be7,False,['M5_RESPONSIBILITY'],['HCA-aa5974baff'],UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],SafetyManagementDefect:canonical:7d20c08d9dd370815571f4336d03ca37,hasManagementCause,valid,1.0,1
0.0,2,2,"['作业前已知检修门槽下料口打开，但综合一班未对孔口采取任何有效安全措施', '未对危险部位采取任何有效的安全保护措施']",REL:canonical:44808373ceec632f7e402e52743577cf,False,['M2_PLAN'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],SafetyManagementDefect:canonical:f6fdcdb80e7f8ecf13f8bcdcd09714d0,hasManagementCause,valid,1.0,2
0.0,2,1,['综合一班未对孔口采取任何有效安全措施'],REL:canonical:1ebeeb60d8379d2677f5d4ac5baa0ad4,False,['M4_HAZARD'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],SafetyManagementDefect:canonical:1eecc6cddb6e65cd864b02d673b33cab,hasManagementCause,valid,1.0,2
0.0,2,2,"['综合一班未对孔口采取任何有效安全措施，导致工人操作不当掉入孔口', '综合一班未对孔口采取任何有效安全措施']",REL:canonical:c60dee16fba25e1c0dcee315a7dbf58a,False,['M5_RESPONSIBILITY'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],SafetyManagementDefect:canonical:0485036fcde30c3bee9572fc126f63d6,hasManagementCause,valid,1.0,2
0.0,2,2,"['王用力一拽，绳子突然脱开，因惯性作用使身体失稳，倒退几步倾倒', '因绳子卡在方木上，王用力一拽，绳子突然脱开，因惯性作用使身体失稳，倒退几步倾倒，王坠入孔内']",REL:canonical:b8e560ed874ff7895e4e762a7c03c9d6,False,['P1_ACCIDENT_PROCESS'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],AccidentProcess:canonical:7458a54e4dde849e773d080f2fdc68d6,leadTo,valid,1.0,2
0.0,2,2,"['对特殊部位和各种危险性较大的工作，制订安全技术措施', '对特殊部位和各种危险性较大的工作，制订安全技术措施，防止高处坠落、物体打击、起重伤害等事故的发生。']",REL:canonical:1548e9590e2a947e6fc62251ac483db6,False,['R1_CONTROL_MEASURE'],"['HCA-aa5974baff', 'HCA-2cc6a9b2d3']",UnsafeObjectState:canonical:6314d4c58bcbc86bf9a0f53ee3b5de8b,[],PreventiveMeasure:canonical:53957d5401c402b8b9a1aaff62b001bb,controlledBy,valid,1.0,2
0.0,1,1,['因绳子卡在方木上，王用力一拽，绳子突然脱开，因惯性作用使身体失稳，倒退几步倾倒。'],REL:canonical:7c2f50a5723a27503e7ef4a2aacb8aca,False,[],['HCA-aa5974baff'],AccidentCase:canonical:2fb2d9c9384433fb56130487c7ee5339,[],AccidentType:canonical:4e68d19a28b5644f73ef06649922f44e,hasAccidentType,valid,0.0,1
0.0,1,1,['在已知身后不到2m远的检修门槽下料口已打开的情况下。'],REL:canonical:d0166574cf1a9f61bc9a79e1ade64ef7,False,[],['HCA-aa5974baff'],AccidentCase:canonical:2fb2d9c9384433fb56130487c7ee5339,[],EngineeringObject:canonical:694b29ecbe1acdaa66a2b2d493f0d079,involvesObject,valid,0.0,1
0.0,1,1,['混凝土预制板侧翻，随同混凝土预制板一同从桥面坠落至7.6m深的河床上。'],REL:canonical:76768be57d308af80633e52dddf4478a,False,[],['HCA-aa5974baff'],AccidentCase:canonical:2fb2d9c9384433fb56130487c7ee5339,[],AccidentType:canonical:fdee4596071fb4b2c09e7a3efe07850b,hasAccidentType,valid,0.0,1
0.0,1,1,['高处作业未系安全带，违反了高处作业安全操作规程。'],REL:canonical:cbd8dae37ca3218beb6cf529ee1eb799,False,['D1_UNSAFE_ACTION'],['HCA-e255ed70fb'],AccidentCase:canonical:b7e9b7f1b3982bfe5ad94d7d6460217a,[],UnsafeAction:canonical:aeb6821bfa43425ca31820bb017c5b54,hasDirectCause,valid,1.0,1
0.0,3,2,"['陈安全意识差，高处作业未系安全带', '作业人员A安全意识差，高处作业未系安全带']",REL:canonical:256d3cf0e7cbfdf224cfaf19d198515c,False,"['C2_SAFETY_AWARENESS', 'C4_PSYCHO_PHYSIO']","['HCA-e255ed70fb', 'HCA-3e0ec7cd12', 'HCA-26792331a0']",UnsafeAction:canonical:aeb6821bfa43425ca31820bb017c5b54,[],SafetyCapabilityDefect:canonical:a49014ebce2b3a2a7a80825f4d9cfc5a,hasCapabilityCause,valid,1.0,5
0.0,1,1,['教育职工严格执行安全操作规程和安全规章制度，提高职工安全意识和自我保护能力。'],REL:canonical:c66fd71cac893302aca595fb522e27ba,False,['M1_TRAINING'],['HCA-e255ed70fb'],UnsafeAction:canonical:aeb6821bfa43425ca31820bb017c5b54,[],SafetyManagementDefect:canonical:ad2db066ffd6bc68866318b55589a84c,hasManagementCause,valid,1.0,1
0.0,2,1,['施工现场安全管理存在缺陷，安监机构力量薄弱，安管人员配备不足，处于失控状况。'],REL:canonical:9623fadf479f2f077f7573b36070825c,False,"['M3_SUPERVISION', 'M4_HAZARD', 'M5_RESPONSIBILITY']","['HCA-e255ed70fb', 'HCA-26792331a0']",UnsafeAction:canonical:aeb6821bfa43425ca31820bb017c5b54,[],SafetyManagementDefect:canonical:60d1e3ee1b53305b1ff0c481bacc7ba1,hasManagementCause,valid,1.0,5
0.0,2,2,"['加强工程处安全机构力量，要按要求设专职安监人员。队内应设专职安全员，加强施工现场安全管理，消除违章行为。', '加强工程处安全机构力量，要按局要求设专职安监人员。队内应设专职安全员，加强施工现场安全管理，消除违章行为。']",REL:canonical:8aabf9ae10b18ce8bc0e9a5bd8d8e88e,False,['R1_CONTROL_MEASURE'],"['HCA-e255ed70fb', 'HCA-26792331a0']",UnsafeAction:canonical:aeb6821bfa43425ca31820bb017c5b54,[],PreventiveMeasure:canonical:f5ecfe4df4f6ebc2bb270a8648670689,controlledBy,valid,1.0,2
0.0,1,1,['对三峡左岸厂房1号安装间墙体进行校正加固。'],REL:canonical:73af0d2f6aca340b21ae79852df21ca7,False,[],['HCA-e255ed70fb'],AccidentCase:canonical:b7e9b7f1b3982bfe5ad94d7d6460217a,[],ConstructionActivity:canonical:8195a7278cc2c494294d272752273533,occursInActivity,valid,0.0,1
0.0,1,1,['人体重心后仰，从864m高程坠落至852m高程，坠落高度12m，头部严重受伤，头骨破裂，脑浆外溢，失血过多死亡。'],REL:canonical:a92d6013f7a8b1b9c2b663a0894aaa55,False,[],['HCA-e255ed70fb'],AccidentCase:canonical:b7e9b7f1b3982bfe5ad94d7d6460217a,[],AccidentType:canonical:d2e2806ea25ead515424240f3d1c9a0b,hasAccidentType,valid,0.0,1
0.0,1,1,['某电站河槽公路0+430.8m~0+441.06m桩号之间，高程在864m，施工单位A施工单位B房建队立模班职工陈正在安装模板。'],REL:canonical:28cf24b6c4b7fb67636da32facd074e8,False,[],['HCA-e255ed70fb'],AccidentCase:canonical:b7e9b7f1b3982bfe5ad94d7d6460217a,[],ConstructionActivity:canonical:8ad2c59a335724318dda0d889c1c75a2,occursInActivity,valid,0.0,1
0.0,1,1,['陈站在混凝土仓外部，一手拿钉锤，一手用扒钉撬两块钢模板的U型扣孔。'],REL:canonical:43dd5a1bd7cd3af0799900b60dc4d654,False,[],['HCA-e255ed70fb'],AccidentCase:canonical:b7e9b7f1b3982bfe5ad94d7d6460217a,[],EngineeringObject:canonical:ad8edaeb4198f3baf49d95a26eb43cc1,involvesObject,valid,0.0,1
0.0,1,1,['作业人员B与作业人员A分手后没有按原路线行走，不慎坠落。'],REL:canonical:a311efa5e9e82a4a27a498e2a03230c4,False,['D1_UNSAFE_ACTION'],['HCA-e5bfdf1aeb'],AccidentCase:canonical:e89616ee02a3f536625bdb3f23e0781e,[],UnsafeAction:canonical:be4e8afd014e59405545b4c82ee22267,hasDirectCause,valid,1.0,1
0.0,1,1,['孔口未及时封盖'],REL:canonical:d48ea549c56ca711187d458798fc4324,False,['D2_UNSAFE_OBJECT_STATE'],['HCA-e5bfdf1aeb'],AccidentCase:canonical:e89616ee02a3f536625bdb3f23e0781e,[],UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,hasDirectCause,valid,1.0,1
0.0,3,4,"['作业人员B与作业人员A分手后没有按原路线行走，不慎坠落', '作业人员B与作业人员A分手后没有按原路线行走，不慎坠落。', '作业人员A作业人员B分手后没有按原路线行走，不慎坠落。', '作业人员A作业人员B分手后没有按原路线行走，不慎坠落']",REL:canonical:ab3268bd0923beb544dfbcf30a57aee6,False,"['C2_SAFETY_AWARENESS', 'C3_SAFETY_HABIT']","['HCA-e5bfdf1aeb', 'HCA-a6c67ad5fe', 'HCA-3fa02e43bb']",UnsafeAction:canonical:be4e8afd014e59405545b4c82ee22267,[],SafetyCapabilityDefect:canonical:b319a7df8877bec4e3ae733c8b690469,hasCapabilityCause,valid,1.0,5
0.0,2,2,"['作业人员B与作业人员A分手后没有按原路线行走，不慎坠落', '孔口未及时封盖']",REL:canonical:0895ee104fcdb7c43492757f2bb6d6cb,False,['C2_SAFETY_AWARENESS'],"['HCA-e5bfdf1aeb', 'HCA-3fa02e43bb']",UnsafeAction:canonical:be4e8afd014e59405545b4c82ee22267,[],SafetyCapabilityDefect:canonical:6c00763b5f64952041cd290f48a31bac,hasCapabilityCause,valid,1.0,2
0.0,3,3,"['对可能重新产生的安全问题预测不力，未及时封盖', '对现场进行一次检查，将所有的孔口全部封盖，确因工作需要预留的也应设临时围栏', '孔口未及时封盖，坝顶照明不足']",REL:canonical:1e15cfe5b17c9c36260a78284972d09c,False,['M4_HAZARD'],"['HCA-e5bfdf1aeb', 'HCA-a6c67ad5fe', 'HCA-3fa02e43bb']",UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,[],SafetyManagementDefect:canonical:1eecc6cddb6e65cd864b02d673b33cab,hasManagementCause,valid,1.0,3
0.0,2,2,"['对可能重新产生的安全问题预测不力，未及时封盖', '作业人员A作业人员B分手后没有按原路线行走，不慎坠落']",REL:canonical:5d7ad6601c0a2f34022b07fa244063ab,False,['M5_RESPONSIBILITY'],"['HCA-e5bfdf1aeb', 'HCA-3fa02e43bb']",UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,[],SafetyManagementDefect:canonical:2b4f57ef74f58492beb3f2ef11a42b31,hasManagementCause,valid,1.0,2
0.0,2,1,['孔口未及时封盖'],REL:canonical:32a7da8277977f28c3e93c9cf116b20e,False,['M2_PLAN'],"['HCA-e5bfdf1aeb', 'HCA-3fa02e43bb']",UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,[],SafetyManagementDefect:canonical:35f78180ba412d31c2e4f5416a2353b2,hasManagementCause,valid,1.0,2
0.0,3,2,"['对可能重新产生的安全问题预测不力，未及时封盖', '对现场进行一次检查，将所有的孔口全部封盖']",REL:canonical:9b8d990f4eace65e90432f083c7f592e,False,['M3_SUPERVISION'],"['HCA-e5bfdf1aeb', 'HCA-a6c67ad5fe', 'HCA-3fa02e43bb']",UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,[],SafetyManagementDefect:canonical:4f7b47dc7d05d352131bd7fceb74f2f1,hasManagementCause,valid,1.0,3
0.0,2,1,['孔口未及时封盖'],REL:canonical:7b24a80cd51a3c5d1f296c14750832d8,False,['M4_HAZARD'],"['HCA-e5bfdf1aeb', 'HCA-3fa02e43bb']",UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,[],SafetyManagementDefect:canonical:e56509c5e1c8b238e40138c33164c4d7,hasManagementCause,valid,1.0,2
0.0,3,2,"['作业人员B与作业人员A分手后没有按原路线行走，不慎坠落', '作业人员A作业人员B分手后没有按原路线行走，不慎坠落']",REL:canonical:d29ab18ee48c6612652b63099a5ec883,False,['P1_ACCIDENT_PROCESS'],"['HCA-e5bfdf1aeb', 'HCA-a6c67ad5fe', 'HCA-3fa02e43bb']",UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,[],AccidentProcess:canonical:32e16082af9ff6784102e9d495efd3df,leadTo,valid,1.0,3
0.0,1,1,['对现场进行一次检查，将所有的孔口全部封盖，确因工作需要预留的也应设临时围栏。加强夜间照明。'],REL:canonical:c872d363094b259dbe60a03da8974667,False,['R1_CONTROL_MEASURE'],['HCA-e5bfdf1aeb'],UnsafeObjectState:canonical:9d4d7870c207a30a4d89c44493bf5158,[],PreventiveMeasure:canonical:77cd0c209cf3c94cc9c0fd9cbae57c61,controlledBy,valid,1.0,1
0.0,1,1,['坝顶照明不足。'],REL:canonical:2f46eab7a189cd9661360ef261a53a3f,False,[],['HCA-e5bfdf1aeb'],AccidentCase:canonical:e89616ee02a3f536625bdb3f23e0781e,[],EnvironmentCondition:canonical:7276f84d2d08b86c6c83ba9f1911d86f,hasEnvironmentCondition,valid,0.0,1
0.0,1,1,['施工单位A工区副主任叶安排作业人员C带其他三人在导流明渠左边墙362m高程打眼拆除导流明渠。'],REL:canonical:070ca3b586dc68c6a063e5bb8d0446ba,False,[],['HCA-e5bfdf1aeb'],AccidentCase:canonical:e89616ee02a3f536625bdb3f23e0781e,[],ConstructionActivity:canonical:0b3852b0231e770095dc51f6b9f14ca4,occursInActivity,valid,0.0,1
0.0,1,1,['作业人员B的尸体位于1号机进水口检修门槽底板处。'],REL:canonical:84459418cc8780e47510add6cdd4e810,False,[],['HCA-e5bfdf1aeb'],AccidentCase:canonical:e89616ee02a3f536625bdb3f23e0781e,[],EngineeringObject:canonical:62b643c24bfff8577317988a21fe46a9,involvesObject,valid,0.0,1
0.0,1,1,['岑在悬空12m高的支臂腹梁板上作业，不拴安全绳，属违章操作。'],REL:canonical:ad907690c926ccc2fbba93c772377341,False,['D1_UNSAFE_ACTION'],['HCA-ed1e38a77e'],AccidentCase:canonical:326e708888656b9bc23a1382602bdf5e,[],UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,hasDirectCause,valid,1.0,1
0.0,1,1,['腹板梁两边都没有设计防护栏杆'],REL:canonical:0de1f6a630d57f84f1553832118224fe,False,['D2_UNSAFE_OBJECT_STATE'],['HCA-ed1e38a77e'],AccidentCase:canonical:326e708888656b9bc23a1382602bdf5e,[],UnsafeObjectState:canonical:749ef9ea7e9af0ab2b1bcc8cdecdeb7b,hasDirectCause,valid,1.0,1
0.0,1,1,['岑在悬空12m高的支臂腹梁板上作业，不拴安全绳，属违章操作。'],REL:canonical:82aca19eaf8e5ecb268e9efe94297b68,False,['C1_SAFETY_KNOWLEDGE'],['HCA-ed1e38a77e'],UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:739a26f93d0be868bcba400f7d6f8df2,hasCapabilityCause,valid,1.0,1
0.0,2,2,"['岑在悬空12m高的支臂腹梁板上作业，不拴安全绳，属违章操作。', '作业人员A在悬空12m高的支臂腹梁板上作业，不拴安全绳，属违章操作']",REL:canonical:d3998d7746007168f31c039d5c5513a3,False,"['C2_SAFETY_AWARENESS', 'C3_SAFETY_HABIT']","['HCA-ed1e38a77e', 'HCA-166c91faba']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:b01078b4aeb5910e01e8321c35e82d9e,hasCapabilityCause,valid,1.0,2
0.0,2,1,['时间紧，任务重，高温连续作业，神经紧张疲劳'],REL:canonical:a1cd7edcd35bcf7fa44e612e48a36ebb,False,['C4_PSYCHO_PHYSIO'],"['HCA-ed1e38a77e', 'HCA-166c91faba']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:1226f364ee37a9334c0abb16b57eefce,hasCapabilityCause,valid,1.0,2
0.0,1,1,['腹板梁两边都没有设计防护栏杆'],REL:canonical:745a51ea70250a3657b15846e71f97bd,False,['C2_SAFETY_AWARENESS'],['HCA-ed1e38a77e'],UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:6c00763b5f64952041cd290f48a31bac,hasCapabilityCause,valid,1.0,1
0.0,2,2,"['岑在悬空12m高的支臂腹梁板上作业，不拴安全绳，属违章操作。', '高处作业不拴安全绳，冒险作业']",REL:canonical:71aff11f36140bdfdbd59e4b830099a0,False,['C3_SAFETY_HABIT'],"['HCA-ed1e38a77e', 'HCA-512fb5912a']",UnsafeAction:canonical:55bc13e5a9c8fb12138faba988b9e9a4,[],SafetyCapabilityDefect:canonical:877bff9ed80e7ef0c6685c48dcf49630,hasCapabilityCause,valid,0.8333333333333334,2
0.0,2,1,['加强现场检查督促，及时消除不安全隐患'],REL:canonical:2513bc469c52852bd0f0154022866314,False,['M3_SUPERVISION'],"['HCA-ed1e38a77e', 'HCA-166c91faba']",UnsafeObjectState:canonical:749ef9ea7e9af0ab2b1bcc8cdecdeb7b,[],SafetyManagementDefect:canonical:285e1aa4b4af38bad770c0cbc2d0219e,hasManagementCause,valid,1.0,2
0.0,2,1,['腹板梁两边都没有设计防护栏杆'],REL:canonical:28a3bce988a5c2a823e8036e9e162792,False,['M4_HAZARD'],"['HCA-ed1e38a77e', 'HCA-166c91faba']",UnsafeObjectState:canonical:749ef9ea7e9af0ab2b1bcc8cdecdeb7b,[],SafetyManagementDefect:canonical:1eecc6cddb6e65cd864b02d673b33cab,hasManagementCause,valid,1.0,2
